tweetId,tweet,favorites
1682230123003518976,"Good for Luke Bryan!  @CMT is darn sTupid because the majority of country music fans are Patriots who loves this country and can definitively relate to Jason Aldean’s “Try that in a small town”
#IStandWithJasonAldean https://t.co/TlgUR7EMQx",16067
1663178797913350144,"Liverpool could play at this stadium in the Europa League next season.

Zalgiris Vilnius (Lithuania) Home stadium 🇱🇹🚂

 https://t.co/xHanpAVPxJ",9315
1581669104364048384,"Univ. of Michigan's own J. Alex Halderman just found a Privacy flaw affecting all Dominion machines used in 21 states, including Michigan.  What will Secretary of State Benson do about this? NOTHING!

#VOTEKRISTINAKARAMAO for SOS #BENSONSDIRTYDEEDS
https://t.co/4sO0y3ODej",222
1654576722837135360,"The galactose in milk may explain why dairy consumption is associated with significantly higher risk of hip fractures, cancer, and premature death. https://t.co/2UggqWY7By https://t.co/FxU5LXAfmI",153
1677315150087434240,"How I became a millionaire at 15

//A Thread// https://t.co/ze4SDruqF3",373
1660616934893948928,"The live-streamer who gained infamy from walking into random people's houses is now filming himself assaulting random Jewish people on the street. The police don't care.

 https://t.co/Y07HLI6G0y",9016
1669162231102160896,"🇨🇳China heeft dit zojuist gepost met Command &amp; Conquer Red Alert-themamuziek

De video is gepubliceerd door de Chinese ambassade in Frankrijk.

Ga der maar aanstaan WEF puppets, met jullie linkse jeanetten mentaliteit !
Vergeet je inlegkruisje niet !

🇨🇳👇🏻🇨🇳👇🏻🇨🇳👇🏻🇨🇳👇🏻🇨🇳👇🏻🇨🇳👇🏻🇨🇳 https://t.co/JXhGQSpeJI",335
1638654880448647168,@Enezator Another sudden heart attack. Glad this kid helped- BRAVO,10002
1648844640634961920,"This I-beam in Chicago is connected to  track that Carries 34,000 passengers on 70 trains across this bridge every day. https://t.co/wcwly3WuTb",9963
1678942846722928640,"This is a very, very important point

It explains why the Sun is concentrating on a story
of very little significance to our lives, thus distracting its readers from the real possibility that Boris Johnson is deliberately trying to destroy evidence of his criminality",16526
1658413063333199872,https://t.co/TYSJhJ3tpZ,16319
1654531402057015296,"My Administration is expanding resources for rural and veteran-owned small businesses across America.

Meanwhile, Speaker McCarthy passed a bill to claw back billions of dollars for small businesses.

And it slashes support for veteran-owned businesses and funding to fight fraud.",3439
1666804896212082688,"If a white man stabbed a bunch of Syrian kids, his race would be the entire story 

A Syrian refugee stabbed a bunch of white children in France today
The media: “A man with a knife…”",44610
1671203423642062848,"BREAKING: Republican billionaire Elon Musk is thrust into another nightmare PR disaster as it's revealed that the missing Titanic submersible company previously praised his satellite communication company Starlink — and said that it would be ""relying on"" the service to ""provide https://t.co/EMhOgs02Cf",4500
1671863194397319168,"They used hand ratchets to tighten the bolts on the doomed Titanic submersible. Just…

 https://t.co/xlvnOhuhp4",23600
1672838768351653888,"@inunogohan3 ロストフ市内にてВагнер！（出ていけ）と住民に非難されるワグナー
ロシア国民でも傭兵なんて受け入れられないんだよなぁ https://t.co/20LVZZnHiR",36
1628474957729779712,Don't borrow from the bank.  Borrow from yourself.,1124
1640130063189385216,"Alabama allows GAYS to adopt but prohibits the UNVACCINATED.

Let that sink in.",2704
1686661857854058496,"The deeper, the merrier 😳",58
1608130901602435072,A new feature on Twitter puts users who steal tweets on blast. https://t.co/gWKZaWFxqt,7366
1690480682613473280,@SEC @Big12Conference ZERO minority coaches combined.  I’m just saying what my dad used to remind of all the time on this subject and what a problem it was. It’s 2023 and we have gone backwards from when he would point it out to me and reference great coaches like @TonyDungy,1683
1685263921131741184,Liker ce tweet pour voir la nouvelle animation #TwitterX https://t.co/KIDU9AeegI,6016
1688383263495380992,PSA: Making plastic firearms on your homemade printer is not a right described in any part of the Constitution or its Amendments.,672
1660422907988721664,"Dude painted a swastika, waited for it to dry, then filmed himself pretending to be a different guy painting a meme over it for internet clout.",43529
1606096857020526592,NO SHIT: Donald J. Trump did NOT donate his yearly salary when he was president. He also charged the Secret Service $1.4 million to stay in his hotels. He made $1.6 billion as President of the United States and Jared and Ivanka made $2 billion while working in the White House.,16684
1630584722253312000,@tpwkfitf28 @fitfsunflower28 ايش هذا تعبو انفسهم الصراحه 🤨,0
1660650927081021440,"Explosion rocked near the Pentagon building in the USA
(That was done by the Free United States Volunteer Group) - there mission is to end the dictatorship of the Biden Regime
- They got the idea from a similar named group currently fighting in the border Region around Beogrod to https://t.co/Hs31uHzTEU",944
1684796500835172352,"3% of vaccinated will have heart problems from the jab 

This is 10’s of millions of people https://t.co/GNfLimFSVq",37060
1676548459397087232,"The deeper, the merrier 😳",926
1586521429516124160,"Yikes.!
Obama loses control of rally as crowd chants JJB, FJB, FJB...
You won't see this on lefty media https://t.co/P93VCS1ovK",1619
1625352546159308800,"MSU Police have identified the Michigan State Shooter as Physics Graduate Student Samuel Hydelburg.  

#MSU #MichiganState #MSUShooting #Lansing https://t.co/mlHCQelm1G",94
1688642953722351616,"é mt engraçado ver gente descobrindo SÓ HOJE que eu sou a Mônica da antena parabólica 🤣 

“ai nossa ela parece você” sim gente, é pq sou eu kk",15028
1606020053178060800,Ronald Reagan literally met Putin https://t.co/VIkkVZA08z,728
1643381419274649600,"Why would @SourPatchKids do this?

I get pushing back against woke advertising, but this is going too far https://t.co/QLW5h2Ug6p",4831
1588663842279940096,Twitter appears to be suspending accounts that parody the new CEO.,57131
1683372734754050048,"Um es noch einmal klarzustellen, und ich habe es nie anders gesagt: Die Beschlusslage der @CDU gilt. Es wird auch auf kommunaler Ebene keine Zusammenarbeit der #CDU mit der AfD geben. (FM)",1475
1639049744495550464,BREAKING: DA Alvin Bragg's precreated speech from next week dropping all charges on Donald J. Trump has been released https://t.co/R3vdOF8W5K,31235
1673319427956170752,"Aujourd'hui aux côtés des représentants des salarié•e•s d'Ikea, en lutte pour leurs salaires.

Ikea a fait 3,7 milliards de bénéfices, les prix ont augmenté de 27% depuis janvier 2022, les dividendes augmentent mais les salaires réels eux baissent.

Soutien aux salariés IKEA https://t.co/riE5pcK66w",985
1610129291685003264,The conspiracy theorist in me needs to know if it’s typical for the NFL team to employ an unmarked ambulance? https://t.co/JEFxPa8CmK,2650
1683590043645136896,"【こちらも間違えるとマジダサい】
①他人事
(誤)たにんごと→(正)ひとごと
②老舗
(誤)ろうほ→(正)しにせ
③塩梅
(誤)えんばい→(正)あんばい
④代替
(誤)だいがえ→(正)だいたい
⑤猛者
(誤)もうじゃ→(正)もさ
⑥年俸
(誤)ねんぼう→(正)ねんぽう
⑦進捗
(誤)しんぽ→(正)しんちょく",1047
1675092657016643584,"I would just like to point out that in 2022 alone, at least 45,728 illegal immigrants (like this scholar) crossed the English Channel in dinghies from France.
The UK is a whisker away from the civil unrest that the French are seeing right now. Get ready.
https://t.co/PMKLAVc0cn",11415
1679104527859867648,@Maha_Flaies الله يبارك فيكي 🥰🥰🫡,1
1684171306009231360,"@HaraldRodney @SalihTorgeir Det er det vestlig propaganda er eksperter på, ironisk nok. Russisk propaganda ser vi lite til.",3
1780163021022851072,"@RuneCatsxyz 深圳诈骗盘吧？
全一个套路
跟runepunks一样 骗钱",1
1611368341335166976,"happy two year anniversary to Lauren Boebert live-tweeting Nancy Pelosi's whereabouts during a fucking insurrection. how is this noxious gun-worshiping terrorist moron still a member of Congress, someone please explain it to me",37108
1611215083144716288,Never forget the Klaus Schwab was wearing this on the beach while the new world order was shutting down your businesses and masking your children. https://t.co/7VwYKZCgXL,262
1654719593762439168,"Every six months this man in South Dakota climbs this communication tower to change the light bulb. He is paid $20,000 per climb. https://t.co/hQT3Fy7xHf",38257
1628888914638573568,Don't borrow from the bank.  Borrow from yourself.,375
1675782124413022208,@Nefertitititi8 Teşekkür ederim,0
1732575926599242240,"I made a bet that @NikkiHaley couldn’t even name just three regions of eastern Ukraine that she wants to send America’s sons &amp; daughters to die fighting for. Turns out, I was right. https://t.co/HvZRxsEpp0",76141
1657931554843398144,Another Tesla blows up while supercharging 😡😡😡 Get these off the road!!! https://t.co/IZ4jH6sMpv,915
1649363042562457600,Miriam Leitão leva “pancada” do Twitter por ‘omitir’ que Lula era amigo de Gonçalves Dias e perde selo de verificação https://t.co/7PdxoFetbR,17272
1666314070742450176,"O Vulcão Etna lançou mais CO2 na atmosfera em 12 horas do que toda a humanidade desde que descobrimos o fogo.

Mas as flatulências das vacas é o problema do aquecimento global.  🤡 https://t.co/2g2a8lrlOz",5633
1680126352941547520,"これをデザインした人
まともじゃない。
採用した維新も。 https://t.co/Q2LmCXI5gb",3943
1586001257298132992,We love to brag now about being the country to beat the Nazis but it's easy to forget America actually wanted to side with the Nazis originally https://t.co/qFvRpbWJYh,5744
1680105732799180800,"Oppenheimer brought us The Bomb... and sweet corn.

Corn seeds were deliberately exposed to US atomic bomb tests in 1946, just to see what would happen. Dr. John Laughnan was sorting that mutant corn &amp; absentmindedly ate a kernel, discovering its sweet flavor, which he then bred. https://t.co/S7pU3MBrWH",2444
1644031012530188288,"There is reportedly a huge pay gap between the actors in HBO’ “The Last of Us”. 

According to Variety, Pedro Pascal received $600,000 per episode, while Bella Ramsey received $70,000, despite both being the protagonists of the series. https://t.co/30hRMZqXqA",57380
1763680693937172480,"Rihanna got paid $9 million to perform at the wedding of richest man in India, Mukesh Ambani https://t.co/GYyCNBTUEk",57272
1662503364721283072,"Just 1,200 people at a 10 a.m. Saturday morning ⁦@RachelNotley⁩ rally in Calgary.

Nothing to see here ;) https://t.co/m5Kdd62rpx",1308
1641917073894031360,"😬 Protect your family.  We can't control ""Mother Nature"". https://t.co/87uagF6OV3",1037
1686114688600358912,What did he mean by this? https://t.co/lZmSMSMNQd,223
1687146479511846912,"BREAKING 🚨 ELON MUSK 

Elon Musk and his platform X to launch their own stock trading &amp; #Bitcoin  Crypto trading  platform . https://t.co/CCW6Iy7Duo",5433
1661338854824218624,"広島の宮島の鹿さんに行政は給餌を打ち切るのですか😡動物虐待です😣
長い間飢えに苦しんでます😖
70歳代の米田さんご夫妻が15年間、頑張って鹿さんに給餌を続けてます。どうか宮島の鹿さん達に良い環境を作って下さい🙏
#宮島の鹿
#宮島の鹿は飢えている
#動物虐待反対
#G7
https://t.co/s0ugZao376",115
1661786312045907968,"銃乱射事件の背景を調べていた友人が「薬害」との関係について話してくれました。

「大量殺人をするような行動履歴が全くないのに、ある日、突然、凶行に及ぶ。自分は、特定の薬の作用を疑っています。」と。
　最初は、麻薬の話だと思って聞いていましたが、どうやらそうではないようです。",4373
1665353753573330944,"河野太郎がマイナンバーカードの住所照合についてデジタル音痴ぶりを如何なく発揮した件

河野大臣『問題は住所が「港区赤坂一丁目2の3」と書く人もいれば、「港区赤坂1-2-3」と書く人もいる…（中略）将来的にはAIの技術を使って表記揺れを判断することがあり得るかもしれない。』 https://t.co/aF2jzwtBkN",6058
1665722448862646272,"ありがとうございます。
　大切なのは、国民の皆様の命を守ることです。多くのものが隠され続けていて被害は、今も広がり続けています。
　日本は、接種率、感染率、超過死亡数、世界一です。この事態を一刻も早く止めて、失われる命を救わなければなりません。 https://t.co/6nfT3YSFvs",8104
1671686091030806528,"お腹が空き過ぎて！海の海藻を食べている？
人間が与える食べ物の味を知ってしまったシカは山に行かず、商店街や市街地に留まる。
宮島には鹿はいなかったが、観光客集めを目的に本土からシカを運んできたとのこと。
鹿の数が増えすぎて、餌の販売や餌やりを禁止に。
結果、ピーク時は600頭以上いたが https://t.co/67g9O3vgZs",700
1686981370491387904,"Moscow. Panic as a drone appears in the sky 

#Ukraine. 3rd August 2023 https://t.co/H7ffqn7e9H",6898
1677808425244446720,"日本、IAEA買収を示すメモ
とうとう世界に出回った！

ここまで詳細(場所、時間、人物など)を示しているのだから隠しても無理 https://t.co/Y24ieujoHO",2090
1593421046991839232,Wow his skin is so thin that he’s blocking your tweet if you point people to join mastodon dot com https://t.co/gDywZxbAZf,182
1682488177020354560,https://t.co/Ue7txGgh54,15675
1679497225620148224,we wish... 🙄 https://t.co/GD6HtMRiSH,3601
1666759110203932672,岸田内閣、日本の大雨被害は放置しながら、大型サイクロン「モカ」による被害対策として、ミャンマーとバングラデシュに200万ドル（約2億7900万円）の無償資金協力を表明 | RAPT理論+α https://t.co/lqtmWvtXi0,11769
1682772215950086144,"日経新聞へ
岸田は「外国人と共生社会」なんて言ってねえぞ。
訂正及び謝罪記事出せ。
それとコミュニティーノート部隊、出番だぞ！
日経のツイにガツンと頼むぜ！
https://t.co/DoIhgGzBOi https://t.co/GW56IzfS1h",515
1682369670899290112,Pour rappel. https://t.co/UGnbHTu02u,13718
1684553849695076352,"Os acordáis de los transfugas de UPN en la votación de la reforma laboral ?

Estos dos que compró el PP NO han conseguido escaño.

Roma no paga traidores y el Karma tampoco. https://t.co/SK7VgZ4KxS",2353
1684105581542404096,"Hab gestern Oppenheimer geguckt. In dem Film hat die US Flagge 1945 bereits 51 Sterne obwohl Hawaii erst 1959 ein Bundesstaat wird. Wortwörtlich unguckbar, schlechtester Film von Nolan bisher. https://t.co/K7QowRvn6P",2514
1668965739552727040,"Mass stabbing in Nottingham, UK

3 victims have been stabbed to death by an illegal from West Africa https://t.co/DAtvwtKEwL",23274
1653765037054480384,"Jordan Neely loved to dance and perform.

On Tuesday, while suffering a mental health crisis, he was choked to death while people watched and cheered.

Jordan needed care. Instead, he was brutally murdered. This is not who we are as New Yorkers.
 https://t.co/F4TmtlDEQW",6131
1617027051046989824,⁦@EliseStefanik⁩ telling the American people how the republicans in the House feel about them. https://t.co/I1kqOfhr9g,4086
1679485993613680640,"Logan Paul, KSI's Prime Energy Drink Recalled In Canada Over Caffeine Content https://t.co/kDo5s4t2aJ",1005
1687643331960942592,"Looks like they are free now, so perhaps that 'criminal case' wasn't as watertight as some people thought.

Maybe imprisoning people for several months with no charges, then many more months with no trial is WRONG.

But what do I know?

I'll say no more.",1151
1689945032025899008,"El Sanchismo quiere conseguir en el Supremo, o en los despachos con Junts más PNV, lo q la izquierda y la extrema izquierda ha perdido en las urnas: 21 escaños menos

Es el trilerismo anti democrático

También Trumpista. O Tramposo",346
1631285266018099200,Whites need not apply. https://t.co/MbPvckXTmW,914
1631350601572294656,@djdjdjjdjdjdhd9 İyi geceler kardeşim,0
1631959119891447808,Page two of the Hancock/Patel WhatsApp exchange is even more damning 🤬 https://t.co/uStTvIZUbr,9926
1685629088998846464,"Look Here 👇

This lady can make 70 meals for £20.

Thats 29p a meal a whole penny off my 30p meals.

She is being praised on You Tube and rightly so.

Where did I go wrong and why did I get nasty threats?

https://t.co/u7YGdPlhl9",3815
1593678257001578496,Brazilian prisoner spent 5 years digging a tunnel that ended up in the guard room. https://t.co/qvukt8r4oq,138655
1597301968208556032,Did you know Apple puts a secret 30%  tax on everything you buy through their App Store?,237048
1671810474684432384,@chasingeureka No. But the media did. Don’t trust what you read.,305
1628628185704452096,This is why they don’t want to teach our history! But this needs to be taught so it never happens again! Read this!They described us like animals! But we suppose to forget that shit happen. Your kids don’t have to be like those in the past! They can be better! they need to know! https://t.co/va7mC1lriu,38605
1691310900714909696,俺が購入する同人は俺をフォローしてる人は大抵買ってるだろうし、何より感想述べてご本人に認識されるのが嫌,0
1686721061449347072,"Ancient underwater petroglyphs discovered by drone in Vancouver, Canada. https://t.co/zu9gQfagAK",8361
1667242773945241600,"🚨ATENÇÃO: As medidas anti-compartilhamento de senha da Netflix resultaram nos maiores níveis de inscrição de usuários em 4 anos, de acordo com a Antenna. https://t.co/mKfLYXKozC",11053
1691137959011954688,@djrothkopf Agree but are we friends?  🤷‍♀️🤭🤭😍,1
1758946142405152768,"Hard to believe in Belfast, Ireland, there are still walls separating the Catholics from the Protestants. But then again, just look at what is happening in America. In Ireland, the two groups are not allowed to mix. Intermarriage is rare, in fact, you can be excommunicated from https://t.co/sEwWZ4yo89",118
1622798524533604352,"Pfizer spelled backwards is Rezifp. Rezifp is of Hebrew origin &amp; means (‘the Burner' or 'the Ravager') ancient West Semitic god of the plague &amp; of the underworld. 

The more you know!",4585
1689992342588006400,Para quienes tenían dudas de la influencia del narcotráfico en la política ecuatoriana https://t.co/cjntgKvoKX,352
1669199210410024960,Australia Approves Mandatory Bill Gates mRNA Vaccines for ALL Agriculture: https://t.co/QQn9xYwyZL,5309
1765222981712953600,"観測機5のデータです、関東地方と沖合い、伊豆諸島、小笠原諸島の地震前兆反応を捉えています
今日6日12時前後に2400の反応が出てきました
3月1日にポストしたグラフのレンジは1000でしたが今日は一桁大きい10000のグラフです
今から暫くはM6クラスの地震に警戒が必要です https://t.co/RBVohZftB4",1671
1714361888694218752,"Ataque aéreo de Israel deixa 500 mortos em hospital de Gaza, diz Hamas https://t.co/JcZr6DvJgV

Foto: Dawod Nemer/AFP https://t.co/YEAyAA8xOm",523
1672774920919744512,WHOが効果がないと声明を出しても、世界中で重篤な副反応が報告されて問題になっていても、まだ続ける孤高の日本政府。断トツ世界一の接種率となる。余程の契約で縛られているのか。命令されているのか。説明不能の事態。,5309
1681565987731292160,オーストラリア政府は、極端なワクチン推奨を止め、イベルメクチンなどの代替薬に注目すべきだ https://t.co/CT23Q2OyNE,1076
1684655957153046528,"📢福島雅典名誉教授(京大)

先生「厚生労働大臣自身が　死亡例はない！　と言い張っているんです」

聞き手「すごいなー 奇跡です。日本政府は　世界で唯一、ワクチンによる死亡者がいない国　だと言い張っているんですね」

#ワクチン後遺症
💉コロナ後遺症はワクチン後遺症
https://t.co/greezN19Rt",837
1685279850649792512,また手が滑ったんだ～( ´∀｀ ) https://t.co/9iQ9pQ4aP3,8566
1689234518098792448,"2023.8.9鹿先生
宮沢孝幸先生が論文を発表した。

オミクロンBA1は武漢株と比べてアミノ酸変異が39か所ある。
もし自然の変異ならば、それに対応するアミノ酸が変わらない変異が10か所あるはずなのに、その変異が1か所しかない。
人工的な遺伝子改変としか考えられない。 https://t.co/wRbqH4sTvh",5040
1691055977414680576,@koumonka_doctor 某医師は、新しいニュルンベルク裁判（軍事裁判）で裁かれるべき💢😡 https://t.co/7BooHiIVyf,145
1655463570321313792,"ADRENOCHROME WAS TRANSPORTED WORLDWIDE IN THE BARRELS OF THE DUTCH COMPANY HEINEKEN. 
THE BARRELS WERE TRANSPORTED BY THE DUTCH OIL COMPANY SHELL. https://t.co/2xfC4j5m4B",3557
1653866086583111680,ハーバード大学の研究によると、1日3回『プロテイン19g』を食事と一緒に飲むことで、12週間後の体重が、飲まないグループより27%も多く減少するとわかった。ダイエットでスタイルを良くしたいなら《脂肪落として筋肉量をキープする》からだの仕組みを活用しよう。「何をすればいいの？」の答えを書き.. https://t.co/QCtwFJB707,5684
1661311228785102848,"🎁無料プレ企画🎁

ただの会社員が
副業/匿名/イラストで
月収1,200万円を達成した方法

『0-100高単価Twitterマーケティング講義』無料配布

■動画 1時間/スライド138枚
■電子書籍 2.4万字/図解31枚
＋特典6個 計8個

受取方法
①@oden_biz フォロー
②RT&amp;いいね
👉https://t.co/QYAj7f6RBK https://t.co/5SzgpMOhU4",2244
1687181710574661632,Donc Naps a menti le J c’est pas le S https://t.co/9oXLanEIpA,24633
1659012612233871360,「注意: 5 月 17 日から 5 月 19 日の間に、東京の南でマグニチュード 6.0 以上の地震が発生する危険性が高まっています。常に情報を入手し、備えを怠らず、地元当局の指示に従ってください。安全対策が講じられていることを確認してください。#earthquake # 東京 https://t.co/tKa7N9oqA6,526
1639063001579028480,"いいえ、これはバフムートではありません-その非常に「繁栄した」フランス🇫🇷です。

これは彼らの咲く庭です😭 https://t.co/PN6WE7CVC3",325
1655034234468433920,"チェチェンのカディロフツィ「アフマト特殊部隊」が撤退を宣言したワグネルに代わる部隊としてバフムトに到着したとらしい
https://t.co/PDtJnkBL8Q",1477
1666022764292227072,"すごいものを見つけた。

どこからどうツッコんだらいいのか分からない。 https://t.co/cL37jHg0si",8552
1679958737111621632,"FDA says soda sweetener aspartame is safe, disagreeing with WHO finding on possible cancer link.",5218
1664023300954025984,did y'all know this lil mf currently in jail for selling fent laced weed 2 years ago ???,15635
1626731177632563200,@dw_espanol a daniel ortega y la bruja de la mujer hay que darle chuleta,0
1639092162506948608,"The French President has raised the pension age from 62 to 64 without a vote.

The citizens have been protesting. For example: https://t.co/iDJB7tEnBZ",8262
1680356519819214848,"Il y a 15 ans je discutais avec un responsable écolo-bobo sur le réchauffement climatique lié à l'homme selon lui. Je lui rétorquais, que nous observions les mêmes écarts de températures sur toutes les planètes du système solaire et que sa théorie était bidon. Il me répondit https://t.co/CRzZzelBlm",4660
1668644768790740992,"The DOJ is seeking to jail FOR LIFE not just a former President but the leading opponent of the current President in the 2024 election 

The damage this is already inflicting on our country far outweighs the damage (if any) from what they allege in the indictment",5579
1685886701426692096,@elonmusk https://t.co/CqYVAd6KZD,1153
1678420418741272576,"日本共産党は、日本で合法的な政党で、公安が何十年も監視捜査しても「破壊活動の形跡」を一つも見つけていない、普通の政党。

「立民が共産と組むなら『協力しない』」とは、共産党と連携するくらいなら自民党政権がずっと続いた方がマシだと考えている、ということですね。https://t.co/HEvLHu9R1J https://t.co/li4unzbJGz",4295
1684190767504556032,https://t.co/MzWNxtY51m,68247
1674355336252096512,Stephen Hawking ist in der Nacht zu Mittwoch gestorben. https://t.co/dCrPdyjlNS,3665
1656869650301599744,"Don't worry about the lack of water pressure in the shower anymore!✨

Get here👉https://t.co/Mt6G1vxJf9 https://t.co/jsnvD8FZF3",3123
1691491781236637696,@BrianKempGA Do you find it at least a *little* suspicious that Trump won every tossup state where vote counting ended on election night and lost every tossup state where vote counting went on for days after?,9878
1640471945509519360,"Drag shows and gender-affirming care for minors were banned in Tennessee this month, while assault weapons remain legal. https://t.co/Pw0k0vPPEw",540
1652331350546870272,"RT @celebi_kahraman: Tek çare Tek yol Tek kurtuluş 
#1oyEmekliye1oyKemale",0
1685988121408647168,"Almost 2M bags...

These past 2 days have been like 2 weeks in my life, lot of things happening in just hours.

Hundreds of DMs, thousands of notifications.

Thanks to those who are happy for me and have congratulated me.

$BALD",723
1687148251290509312,"@ZAKtalksTECH @Vyyyper I'm so glad to hear that. 
I guess we learn by our mistakes. 😉",1
1652025592462573568,"BREAKING: Proof of Governor's office involvement in arrest of whistleblower's 13 year old son over internet memes critical of police.

Oh, the governor's office wasn't involved in any way in the arrest of my son over memes, or the leak of the selectively edited arrest video at https://t.co/Pm3Ist2jgm",5985
1673353683524804608,"RT @rahabe55: یاران منشینید خموش؛
ایران در سایه ی دار است.
#مجاهد_کورکور 
#محمد_قبادلو 
#میلاد_زهره_وند https://t.co/U9bT94ZVmL",0
1687723339563855872,"La meurtrière de #Lola 12 ans qui avait été battue, torturée, violée et tuée vient d’être discrètement sortie de prison ! 😳
La famille est sous le choc.
C’est une honte absolue ! 
#justicepourLola 
#francocide https://t.co/aeTtJPtsMY",1109
1689329946676674560,Tell me who illegally leaked Grusch’s health records and I will bust their ass.,3157
1696352415573029120,"You cannot go to these ""planets"" because exploration was a lie.

Jesus it gets so worse https://t.co/csq8Ajqdib",1567
1684753635564257280,"【悲鳴殺到】「X」は近いうちにダークモードだけに、イーロン・マスク氏が語る
https://t.co/0vM7BDNXpA

X(旧Twitter)のCTO兼任取締役であるイーロン・マスク氏が、Xのデフォルトのデザインを黒を基調としたダークモードに変更し、背景が白い従来のライトモードを廃止する考えを明かした。 https://t.co/vHsmVKilKo",42208
1686760921606098944,It is referred to as the world's tiniest poisonous snake and its often found inside Green Pepper.Plz always cut open ur green pepper b4 u embark on use even if it's for grinding coz it is poisonous even when used 4 salad.National Assembly Duale Kuwait Niger #earthquake https://t.co/z0chClowdy,122
1687756740756901888,The #ClimateScam is reaching new heights of propaganda as weather stations in Germany portray weather maps actually on fire. https://t.co/FV7dTqYyvF,3787
1646554551749672960,"A turma bolsonarista segue tentando ""corrigir"" meu post, apenas repetindo tudo o q falei no fio. 

Os caras são incapazes de ler até o fim, galera, é impressionante. 

O bom é que nisso o post já atingiu mais de 3 milhões de impressões.",4089
1669280472667488256,It's worth reminding ourselves that the red areas in this map are projected to be underwater in 2050 unless we do something about climate change. https://t.co/CmORpfXcfg https://t.co/yCGMH3T5Bc,1219
1589988492846989312,ﾎﾟｲﾎﾟﾝﾌｧ~ｨﾌﾞ,1
1742660843807089152,"RT @Bullionclb: I will give $100 to 1 person in 24 hours

Like and follow me.",0
1743433471643525120,"🚨VEJA: Fernanda, confirmada no grupo ‘Pipoca’ do #BBB24 é Confeiteira, Modelo e natural de Niterói (RJ). Confira curiosidades da sister: 

-Energético é o item mais importante da sua lista de compras;
-Já teve vontade de ser eletricista;
-Um dos seus sonhos é ser apresentadora https://t.co/O28gC3Xzss",300
1690845594837798912,"🚨VEJA: Homem com doença de Parkinson experimenta maconha pela primeira vez e reação após alguns minutos impressiona. 
 https://t.co/MhPuvs4zJE",87913
1686739428377538560,Water pistol. https://t.co/ZaLCWq7Arg,20825
1683833228292136960,"🍎🏃‍♂️FLASH - Manger sainement et faire du sport permet aux hommes de gagner 24 ans de vie supplémentaires et 21 ans pour les femmes, selon une étude. (France Info)",22899
1638908681092751360,The unelected ‘World Health Leader’. https://t.co/HzHYWFaCGa,9601
1655716240500080640,we should shut down the postal service &amp; reallocate the budget &amp; real estate for mental health services and facilities that are free for all Americans,1162
1517787866889428992,"I’ve been taken through 2 Medical Boards; The Medical Board for Patient Safety and the Medical Board for Medical Ethics. For speaking the truth in my personal life! Living up to my Hippocratic Oath, giving people the Informed Consent they are missing. What has the world come to?",68902
1620569500839186432,https://t.co/wd2sDtmwmH,166280
1665028234738642944,"Reminder that even on the first movie the Spiderverse team literally used AI in the process of making the film. 

We are little by little losing the fight against AI art. https://t.co/RPIo3sJYUm",5773
1690912430388596736,"People gonna abuse this for them impressions 😂😂

 https://t.co/8RhKqreWLQ",5671
1679477355440656384,RT @Kitti3Miti: 13 สว. ที่โหวต ให้พิธา https://t.co/cmN4KV1xcD,0
1685465533586513920,",,biznis ,, of the UN mission in Tel Aviv caught on video https://t.co/lD1QgYY7v3",18022
1686503804252917760,The new Nigerien government has ordered the Armed Forces to arrest any European Nationals still in the country until France and other Western Powers agree to withdraw their military forces from Niger 🇳🇪🇫🇷🇪🇺 https://t.co/aiq5twTLhP,36828
1641769769488588800,Russian strike on a warehouse of ammunition of the Ukrainian troops in Kherson. https://t.co/itc9hXA6kG,1129
1564044333489291264,he bombed a doctors without borders hospital,61085
1638698502107828224,"UK will send depleted Uranium munitions to Ukraine. They cause cancer and birth defects. It’s like NATO dropping dirty bombs on Russia, a mass poisoning. Putin says it’s the beginning of using “weapons with a nuclear component” and Russia will have to respond. Nuclear war soon ☢️ https://t.co/xV36zy8E9c",15798
1689109771117621248,"Play puzzles and win lots of treasures.💰💎👑
Many failed before! Think you can do better?🤔🔐
#Evony #Evony:The King's Return",4492
1652033449363120128,Gen Z won’t sit back and watch as the Republican Party tries to destroy our country @chrisdmowrey https://t.co/fUwh6LCjiU,9678
1684390652619137024,RT @jenmong23: 🤏🤏 https://t.co/G0beLGsqS1,0
1689337760073572352,Je suis Française d'origine asiatique. Je vis en France depuis l'âge de trois mois et la France m'a tout donné. Je n'ai jamais subi de racisme ou de discrimination à cause de mon ethnie. Le seul racisme que j'ai connu était du racisme anti-français.,8245
1686673962065924096,"1,3 milhões de portugueses viram o Portugal- EUA

Foi o jogo mais visto dos três disputados pelas navegadoras no Mundial 👏🇵🇹 https://t.co/8EGpHAEUaf",4625
1670951370000855040,"ブリンケン米国務長官
「我々は台湾の独立を支持しない」 https://t.co/hH0ptZ7cNU",834
1690151705932095488,"今日は8月12日
日航ジャンボ機墜落事故があった日ですね。

1985(昭和60)年8月12日の夕方、
日本航空ジャンボジェット機123便、
東京・羽田発〜大阪・伊丹行が、
群馬県の御巣鷹山に墜落という航空事故が発生。
乗員乗客524名のうち、死亡者520名、生存者4名もの被害を出し、 https://t.co/QsAGbb7fRS",2086
1589042818680774656,One of the first forms of moderation right wing “free speech” social media adopt is to try to suppress criticism of the people who own the site.,1102
