,tweetId
69896,1695068570693353728
69901,1717985790415049216
69903,1754089176847253760
69904,1744966173438140928
69911,1718829062158758400
69912,1729947694498525440
69924,1770348399784505600
69938,1716099814264328448
69987,1768455341325611520
69990,1732379362572251136
70000,1727941148793262336
70022,1768852312976437760
70036,1641403204083515392
70037,1653260956338716672
70039,1660616934893948928
70040,1665174818386513920
70047,1731009893971230976
70054,1769775370109100032
70059,1776907745825902592
70087,1781334540042293248
70095,1669162231102160896
70109,1764223393010733568
70128,1638654880448647168
70131,1648844640634961920
70134,1716162308211097856
70135,1718471185577467904
70136,1721575883645817088
70159,1767931932308869120
70160,1678942846722928640
70162,1695484689144803584
70165,1779052931053932544
70166,1763961050125189120
70174,1773167354525921280
70190,1654517722129264640
70213,1747484139765596416
70226,1776027794168000512
70237,1758706620677120256
70240,1658413063333199872
70248,1717664619135721984
70249,1775923890654703872
70256,1778857849486979328
70258,1689163949952946176
70265,1744340314058592512
70271,1705575393812439296
70275,1713803672604283136
70277,1779184653905080832
70282,1775513309229305856
70291,1718352195853095424
70301,1721517940271448320
70327,1694721199513964800
70334,1762207746512884224
70335,1749349494125101568
70337,1744741610582389248
70338,1769055611126222848
70341,1733981226581549568
70349,1656006170463834112
70365,1730921334773801216
70367,1728604561500508160
70368,1769261649125323008
70373,1734271392462385408
70378,1744804402118930432
70381,1738245310864818688
70382,1738243715645260032
70386,1780784368350375936
70424,1743426343352860928
70426,1743983101783810560
70429,1744819480096903424
70436,1748435920972570880
70444,1756802307529089280
70445,1757193434631487488
70447,1758101600781111808
70448,1758098976656757248
70449,1758056050677502464
70450,1758514078694433024
70453,1758823626177200640
70456,1759487984133660928
70457,1763563153944912128
70460,1764301347585675520
70467,1674881363877539840
70474,1717603445031477504
70483,1649104587280744448
70485,1654531402057015296
70499,1708915246096609280
70504,1779637959966302720
70517,1764690437145505792
70523,1767959673783853568
70525,1772014937277440000
70526,1771884500060143872
70528,1765653135278686720
70529,1765482676369125632
70540,1709568009021386752
70545,1728794527698206976
70547,1757094966520668416
70552,1779625126020915200
70556,1773388220325081600
70569,1782404558217413120
70579,1723986548150944000
70583,1761817089667400192
70584,1762173920675860992
70599,1768877970113130752
70605,1591822387267665920
70607,1729251787259978240
70620,1718190251628454144
70622,1740409831456961024
70633,1657803341664067584
70634,1666804896212082688
70638,1774193539116945664
70643,1707775846142923008
70649,1621217646619271168
70655,1671991088364617728
70668,1767892144008712448
70675,1674185398061264896
70690,1681807665075216384
70697,1717628571726885376
70706,1693062677013123584
70724,1649156250976829440
70737,1723043848564117760
70739,1738611468998770944
70742,1747293341312512512
70752,1779918458710331904
70754,1770471531706986752
70774,1638353735595470848
70781,1713056614222094336
70792,1714239740390605056
70798,1716923863949623552
70829,1713613274405540352
70835,1782479211925586432
70837,1768662942533218560
70838,1734080584253944064
70848,1710715045213294592
70849,1710978255480586496
70850,1623079775853068288
70860,1653385959055011840
70864,1669582415713517568
70865,1670295309614993408
70869,1672823503643611136
70872,1672496078112051200
70894,1682344050278424576
70899,1688750373899812864
70900,1691843509538418944
70901,1693487376872726784
70908,1709272262288048640
70910,1710496203832795648
70920,1712655623471448320
70925,1713534379195084800
70926,1715370190576164864
70929,1715228841193713920
70934,1719584982186828032
70936,1718842023178862848
70946,1721183919121326592
70949,1721391670111985664
70952,1716656230423257344
70953,1720647372651282432
70954,1720651549112705280
70961,1728280079258820864
70981,1736663350598414592
70982,1737365163223748864
70984,1740190930366341632
70988,1744199637479670016
70989,1746034616991883776
70993,1745665032803733760
70994,1746393658876710912
70995,1746736024892440832
70997,1747460315480994048
70998,1747137208534843392
71002,1749294650534567936
71004,1749312042052489472
71008,1749348614298800128
71010,1748927168808194048
71012,1750046555464237568
71021,1751564401386074368
71024,1749991972599652864
71028,1750420121670267392
71029,1752894234967859456
71032,1753616145876168960
71036,1754692286842122240
71040,1754690677407982080
71046,1751825543882805504
71063,1768191623735697920
71064,1769079921870033408
71067,1770478325674176768
71071,1769729036748517888
71072,1774048393410588928
71128,1659977513878028288
71143,1671203423642062848
71145,1671863194397319168
71164,1742317550267162880
71167,1742122637864718336
71174,1677561262786621440
71175,1715055619135131904
71188,1537622252342022144
71194,1672838768351653888
71207,1694701848316547584
71208,1721904980406554880
71215,1765157172068119040
71221,1763158781028897024
71225,1735601031235691008
71229,1783331971101233152
71231,1593710356916051968
71233,1781994989767237888
71239,1664403217256701952
71249,1650112664352243712
71255,1745379100917690624
71263,1717877454562357760
71287,1773696063725006848
71288,1726946542576418816
71289,1774018657980453120
71290,1774526158186349056
71291,1779143120107827200
71295,1717553213917041152
71320,1679255973620244480
71338,1728063901873688576
71358,1692937762989580544
71361,1733400517164793856
71367,1687254289482231808
71370,1628474957729779712
71391,1777120768997888256
71397,1640130063189385216
71398,1641921172462764032
71399,1642039585537687552
71402,1645550080408133632
71406,1656040073320644608
71407,1656750211484581888
71408,1710755021250232320
71419,1615456205954064384
71464,1720827068647174400
71470,1628184171565940736
71477,1692558414105186816
71510,1729881916458017024
71520,1745794559760572672
71523,1760767818981622016
71529,1686661857854058496
71537,1717046547009995008
71543,1702186818181968128
71550,1707585870847422720
71571,1717664619135721984
71578,1754949693992268032
71579,1765482998428746240
71588,1660487515743338496
71589,1660274915420041216
71615,1608130901602435072
71635,1719468252970074368
71636,1745082315028443392
71637,1767264442851430400
71658,1690480682613473280
71660,1767763991634362880
71687,1712091176822853632
71689,1720897560204771584
71710,1760052532292788736
71723,1744460627400163328
71735,1777559585139605760
71736,1688705361262354432
71739,1772567403244741120
71746,1682897415433515008
71755,1668666253173567488
71756,1716484989846798336
71757,1718378878463254528
71762,1711451284065108224
71763,1734326359894142976
71767,1742772093077385472
71786,1685263921131741184
71799,1621896762901381120
71801,1703207392270241792
71807,1736176549471068416
71819,1692572494241157376
71821,1710586865274028288
71823,1756581944723185664
71824,1768349305184657920
71827,1656969918942961664
71853,1763151773424902144
71857,1752770975895322880
71884,1770215685861572608
71901,1763804873303138560
71907,1728897478186160384
71934,1731585816181215488
71944,1769608237857288448
71945,1772345278017704192
71951,1774701004140797952
71962,1782685739618025728
71982,1710882811086000384
71995,1767238703578026240
72026,1767350123187564544
72027,1770176649511764224
72028,1771685454829568000
72044,1688383263495380992
72073,1759153580768920064
72105,1609199541676564480
72138,1772561973705634048
72141,1694613961378025984
72162,1558888961925324800
72167,1741808612035490048
72174,1622932355689205760
72179,1660422907988721664
72202,1706717282528116992
72203,1775977772302639360
72208,1606096857020526592
72214,1615807739229310976
72233,1625951614883491840
72236,1628206341163479040
72239,1630584722253312000
72252,1637175753405071360
72268,1647248726598057984
72269,1649028490937749504
72284,1660650927081021440
72296,1669470686576799744
72300,1670431761749381120
72311,1684796500835172352
72332,1703756289271111936
72333,1720146603871216128
72334,1782527243207561728
72339,1660245332884635648
72345,1694813089042977024
72350,1753800245899559168
72359,1639161098548154368
72362,1776897044676018432
72368,1710968263235301376
72378,1697701625089990912
72380,1705724677665223168
72399,1679533243299684352
72428,1747944936203276544
72436,1689290128127115264
72446,1737729942602076416
72448,1739847825918226432
72459,1741217518537277440
72462,1655326521609822208
72463,1753735312373649664
72482,1764456306432217088
72498,1729123646117941504
72501,1676548459397087232
72514,1758664159317966848
72515,1733802999867183360
72524,1765068185873903872
72530,1762599643345502464
72531,1763306782602993920
72537,1767213379817533696
72545,1767826126586474496
72549,1772206416645796096
72550,1772930907269468160
72553,1771831816762327040
72559,1586521429516124160
72563,1716616817094066176
72596,1736801182788858368
72598,1723291710405685504
72599,1727043422106870272
72613,1670863034791624704
72614,1709724985609085184
72615,1721301593230852608
72618,1632003139875270656
72629,1764478807400939520
72630,1771910591835435008
72631,1666048932802363392
72657,1752670334988198144
72662,1738651439591756288
72670,1732212497531432960
72677,1778029055268307200
72688,1754516345805316096
72695,1720569794238284032
72698,1729847688949031168
72714,1731044124772401152
72734,1775380791368810752
72744,1771841495877800192
72753,1714346564615918080
72766,1769502626113081856
72771,1740517336069886464
72792,1740442933428715776
72796,1693303136549495040
72811,1737594364044722432
72813,1751606745904853248
72834,1764218704378647040
72845,1740386563123491072
72846,1783802286029849088
72852,1625352546159308800
72860,1767258252042010624
72863,1690788274921488384
72884,1751243939523301632
72896,1714895983111553280
72898,1715152578613493760
72904,1718181606987330048
72905,1717330215653806336
72911,1741762737376805120
72914,1750408362448056832
72915,1754367048736468992
72921,1730949376904688128
72922,1741880398253076992
72929,1760400062343999744
72931,1747684163941957632
72936,1715457328420618752
72940,1765501384881770496
72944,1666459455578406912
72945,1688642953722351616
72947,1707105821543264512
72956,1777744472622748160
72969,1744135341408170240
72982,1765757775685021952
72983,1767173854047117312
72984,1777262300514148864
72990,1769679880914907392
72991,1778865015073722624
73005,1712854438182838272
73013,1770587436390977792
73029,1764651142300959232
73041,1781824232936145152
73050,1766479209835212800
73055,1711405683118080256
73057,1731347074678239488
73059,1760454615533842432
73070,1682086845104922624
73109,1757153355330130432
73111,1763644569126674688
73118,1606020053178060800
73125,1620936869994455040
73137,1622210534673088512
73145,1626551663346556928
73157,1764981961767145984
73161,1733664808816488704
73167,1723791041105698816
73177,1724934831807877632
73180,1730125275369792000
73182,1728945329289015296
73202,1714363046850593024
73204,1739829481475305984
73209,1643381419274649600
73219,1748886612061384960
73222,1760821205266059776
73244,1711447580234658304
73245,1699498239462903808
73259,1730486002505117952
73268,1724382310622208256
73271,1748016828352172544
73285,1690294597186985984
73305,1719364841209487616
73339,1704794597333893120
73344,1730649197299253504
73348,1754621049537253632
73359,1777716265991155968
73368,1745743102323692032
73381,1771189137795621120
73384,1633202649091784704
73387,1633534057572098048
73393,1646803293283254272
73394,1646925578434404352
73397,1653753594401751040
73398,1655329210754318336
73410,1725545105711370496
73414,1725951840515224064
73415,1712108035475153152
73419,1738129535877451776
73427,1566230662654447616
73428,1588663842279940096
73446,1687467999710576640
73447,1688932811141496832
73450,1721924433382707456
73456,1696626434134155776
73466,1728569602907750656
73488,1733111060079554816
73507,1775071421636424192
73513,1771162850792284416
73560,1726745102461345792
73563,1654397858458611712
73578,1725725521105829888
73579,1746491350596407552
73580,1747565221663641856
73591,1763625794503422208
73597,1752784872895078656
73602,1748170027210297600
73604,1761126281893052416
73611,1768639294934028544
73612,1771226449065746432
73622,1738890122144182528
73626,1782224157549240576
73628,1692974698437460224
73633,1759565229732642816
73652,1778293035157364736
73661,1683372734754050048
73666,1704006597171663104
73694,1769619600533283328
73700,1775864795973009920
73715,1742596324824858880
73722,1745755227687461376
73728,1712387045199368448
73730,1639049744495550464
73739,1763720203832353024
73744,1771381266161737984
73752,1752637224263282944
73754,1759161427024097280
73757,1770225522619900416
73778,1782478130864591360
73782,1673319427956170752
73784,1726024330503455232
73798,1766596180572557568
73801,1755364437001707520
73802,1760047430869950720
73804,1762494728250007552
73824,1763561022877569280
73829,1749735189964620032
73831,1750464850399002880
73836,1727241430631100928
73841,1738662722810597632
73849,1707341184165929216
73865,1732105759796888064
73868,1728963362678264064
73885,1695471762606260736
73886,1695702863572275456
73898,1709971473937346816
73899,1710230650542797056
73902,1713181002237899264
73903,1709845510352167168
73905,1714539274400669952
73910,1716176430835347456
73912,1715295622784323840
73913,1717116593107259648
73914,1717421691931156992
73916,1717275496143053056
73919,1717629798015463424
73922,1717888031360012288
73924,1718095914487734784
73926,1718223158212165888
73933,1719765030940369152
73935,1720163757739921920
73939,1721021905640017920
73940,1720912092809576704
73941,1721040902267805952
73942,1721788152573292544
73945,1722331075110686976
73946,1722289637316583936
73947,1722319474207142144
73948,1722375062014074880
73949,1722561334858961152
73950,1722908943108702720
73954,1723311442026463488
73956,1723989505353396736
73961,1726968201152766208
73967,1728869252416110848
73971,1730251533214765056
73976,1731046529555664896
73977,1731281217423568896
73979,1731919852099531008
73986,1734104376216571904
73992,1735941048151548416
74000,1738323209617801216
74004,1740391547697262848
74007,1741388290320638208
74011,1742766697688252928
74012,1743101804441743616
74013,1739722684215247104
74014,1743158142970556928
74018,1744722819131604992
74020,1745540242495730176
74021,1745888041334411776
74022,1745905588842709248
74024,1747007507539575040
74027,1749484988137926656
74032,1751049806179713536
74037,1754398816046899712
74039,1755740181896790272
74049,1769002328168804608
74051,1771786897594908672
74052,1772945433922338816
74058,1779258390264553728
74062,1782812525274308864
74070,1696127318949761280
74073,1746014460433649920
74089,1751948861755494656
74100,1744101839241371648
74190,1745831634274832384
74191,1744417147072253952
74192,1719003702944543232
74194,1763529392888926720
74203,1661435750158663680
74205,1610129291685003264
74213,1683590043645136896
74214,1774044391730229504
74220,1689703457169543168
74221,1779205465697669376
74225,1682025010691735552
74227,1695811648378806272
74234,1735666127831695360
74236,1740348742728098304
74238,1741071760303219200
74239,1742614120455660032
74240,1766496119830221056
74266,1675092657016643584
74282,1719873814496997632
74287,1743353677585268992
74288,1743367495241597184
74289,1743402449581273344
74290,1743424939091169280
74296,1724381765823877632
74298,1773820914745963008
74305,1729120726291001600
74322,1777844056548077824
74324,1708364967693742592
74339,1683189225569636352
74340,1747929415072575488
74357,1719839369681379584
74363,1655827294802579456
74365,1679104527859867648
74373,1739819601418920448
74384,1732420445817680128
74388,1706183579506708992
74423,1693561372011905024
74429,1633779516559466496
74430,1637610222964334592
74439,1721352473372197120
74442,1740447619766276352
74451,1770767825998589952
74454,1709919242399744256
74457,1743556407436185856
74463,1777333627958804480
74468,1741073062877945856
74471,1767497321791508992
74473,1770849090554703872
74476,1771902652969840896
74477,1771788370693251328
74478,1772016655318630400
74479,1772153376123269376
74481,1777078645351231488
74514,1727555873143202048
74533,1769050197219254528
74540,1742902277759746304
74550,1772557714519990528
74556,1778728310945546496
74574,1601212076420370432
74579,1762869014844317952
74587,1738542222642221568
74597,1711887001249608192
74646,1695283609253654784
74647,1723752706513268992
74667,1728601466691006464
74669,1728807575389647104
74670,1732816238915572224
74681,1728819954588549120
74698,1779613605178028544
74700,1700958571058364672
74701,1748786151408771072
74722,1644050061746388992
74746,1709048172293632256
74747,1719443605448741376
74749,1765095354633015296
74751,1638248451367399424
74767,1684171306009231360
74768,1732768944295977216
74777,1740453666321232128
74790,1759713054466380032
74792,1757380424576246016
74804,1727504556077015296
74807,1774988318704558592
74820,1782021509407559936
74824,1705696659756216832
74837,1640048409288617984
74839,1649128078038167552
74844,1688992481172463616
74848,1698053755403657472
74852,1704497452269568000
74855,1722758928482648576
74856,1724177495841255936
74859,1735768652681445888
74861,1755274338343813120
74863,1758160499571618048
74884,1766898629988454912
74901,1719255974521782272
74903,1730905796903596288
74905,1734197272903287296
74906,1742501463409263104
74909,1770357369366609920
74910,1780163021022851072
74913,1698745692779417600
74914,1705818238129459712
74915,1707021134208643584
74916,1728770581338681344
74917,1738622949341470976
74931,1733939214503285248
74945,1689762368773853184
74947,1714235357095407872
74948,1758376474124456448
75011,1774966577965769216
75018,1611368341335166976
75019,1611215083144716288
75020,1654719593762439168
75045,1743335249432756480
75053,1777441893497836032
75058,1758146968545624064
75066,1692641436481839616
75080,1777417325857178112
75089,1717100374073520640
75092,1724120188420075776
75099,1740160636745863680
75100,1628888914638573568
75103,1661519183698329600
75106,1749064950268473600
75111,1769350016613716480
75119,1780412698628436480
75149,1734260794253271296
75163,1743348884632473600
75173,1723711998863761920
75174,1675782124413022208
75185,1780324687643299840
75187,1783103348700279040
75193,1732900026051878912
75196,1779299409659908096
75214,1740276318594568192
75224,1766548670361575424
75229,1757151663859614208
75261,1719518022027649280
75262,1721120130740994304
75274,1769529842121228288
75279,1732575926599242240
75284,1658233614398636032
75285,1662199557978230784
75286,1729819044100841728
75288,1732005342685409792
75303,1693050208999940608
75307,1754527640382259200
75342,1703304495717814784
75360,1729155862365618176
75363,1741761934762942720
75366,1740775630780940800
75381,1695312270644187136
75387,1542201219313291264
75400,1737768989462606080
75401,1760095240931930368
75408,1749859553489957120
75412,1775954865505640960
75415,1771660694980534784
75422,1773226936820510976
75432,1657931554843398144
75462,1696630571403776512
75466,1712845107592855808
75470,1649363042562457600
75473,1666314070742450176
75474,1672630192735436800
75477,1744349139800883200
75483,1766673503313441280
75490,1769082002550948096
75508,1746993492692193536
75510,1777708861094281472
75516,1729504660442984960
75536,1772243540120084992
75542,1680126352941547520
75547,1751600497977442560
75557,1601890667000733696
75568,1702922804923118080
75597,1731889229448323584
75602,1687648429156007936
75616,1753902372966048000
75620,1757148586406470144
75628,1747764056365191168
75630,1752709377856094720
75632,1776044282173886720
75647,1586001257298132992
75649,1700208827139031040
75651,1741246481263472896
75662,1773022209436422400
75665,1730912585774448896
75670,1680105732799180800
75681,1740139062751633664
75694,1765084857087193088
75703,1644031012530188288
75704,1696207768825270272
75705,1730653981620441088
75708,1771390255901606144
75717,1718988176377721088
75726,1763680693937172480
75731,1782471247810428928
75755,1721254411907801344
75758,1715177308070240256
75771,1669407309163003904
75785,1774439516939419648
75812,1710462154577461760
75829,1710020086088511744
75830,1714091167938208000
75832,1753878928307999232
75856,1718694949921718272
75857,1757065283192193024
75859,1723096427339874560
75867,1689974145486905344
75871,1683876863498760192
75872,1727759945741832448
75881,1735422699512660224
75912,1722966053662150656
75917,1730670448621293824
75920,1775471531319292416
75929,1767619250343350784
75934,1724437419401810432
75942,1728087202406567936
75944,1754598999426813952
75965,1762183713679454720
75972,1755940527864721664
75985,1631833568841281536
75989,1761207252935918080
76002,1734675843845128448
76007,1783132416447561984
76044,1779068464398786816
76046,1638745402748080128
76047,1662503364721283072
76062,1715771947215167744
76065,1724471273873461248
76066,1737891013765558528
76069,1719427391158673664
76089,1739924799617413376
76091,1781129778088620288
76094,1729196794683547904
76104,1641917073894031360
76117,1754281906567319552
76120,1741401888153575680
76138,1756752230122680576
76141,1684289500866920448
76162,1701906842631180544
76163,1725107947229888768
76166,1741982813543403776
76170,1691928430474821632
76173,1741361269729300992
76188,1686114688600358912
76190,1687146479511846912
76197,1708756404071195136
76199,1710981521316962560
76200,1711069922628174080
76201,1711036958598995968
76202,1711289595587858432
76204,1713109890019758336
76207,1715131848064405760
76212,1718703627626283520
76224,1768150422144041216
76233,1729401856445624576
76236,1723357691563663872
76254,1662557970184413184
76270,1720716190165725440
76278,1766222049230684160
76279,1726968201152766208
76284,1722452548462797056
76292,1689032526554337280
76303,1692990185330339840
76304,1709712684596211968
76310,1742331158791430144
76318,1767217791914914048
76319,1772291593397018624
76320,1779400820603101696
76328,1738039964062126336
76330,1783179101798572288
76338,1661338854824218624
76339,1661786312045907968
76340,1663672567046238208
76343,1665353753573330944
76344,1665722448862646272
76347,1668917935711354880
76348,1671686091030806528
76349,1674750742475984896
76360,1725743580055282176
76362,1740997793525985536
76364,1745341639529570560
76382,1778791573234352384
76400,1771264402794115328
76418,1750155758694539776
76424,1665388655773470720
76425,1742748783467737344
76428,1755170438659846144
76434,1746078903301484544
76441,1691716785739858432
76447,1733804589265068288
76453,1686981370491387904
76476,1674527485055074304
76479,1741494292302975488
76481,1726545917367472128
76482,1726586906136523008
76486,1746581700295954688
76489,1738992537069568256
76491,1744455437947162624
76492,1745022307771261440
76503,1769736709636342016
76512,1706157824567378176
76547,1764753327496028672
76551,1594202192982208512
76556,1654893259968114688
76559,1655833066240106496
76560,1657282377817751552
76562,1666098130201485312
76564,1687910152794476544
76568,1727400428873404672
76569,1727404514360295424
76573,1742695345048436992
76595,1701168990138339584
76615,1751449500508401920
76618,1697375152026132736
76626,1721483225980158208
76631,1722602492222231040
76634,1724440081698599168
76636,1726274006167204352
76640,1735082252092981504
76643,1739215916376772864
76649,1744390569768411136
76653,1769247519848935424
76720,1734970367167340544
76722,1677808425244446720
76732,1733535639193227520
76737,1769353759467917568
76751,1593421046991839232
76760,1738575661122424832
76764,1753015878097195264
76770,1723438037990801664
76775,1748110002856829440
76786,1682488177020354560
76791,1679497225620148224
76793,1749501816016920576
76819,1743857426422538496
76831,1769957422540693760
76834,1767910215784001536
76842,1730930276874981632
76843,1666759110203932672
76844,1668394009646215168
76849,1682772215950086144
76852,1696474839853469696
76859,1717170500760424704
76860,1717302337658884352
76866,1709998469212172288
76873,1763490879778484480
76877,1781562936634355712
76890,1768744860008292864
76903,1536729609424732160
76927,1708831301350908416
76937,1682369670899290112
76939,1692830337288884480
76957,1719196560758886400
76960,1741730690205626880
76976,1684553849695076352
76979,1712052542572539904
76990,1684105581542404096
76996,1763343100213166592
77004,1742519850021396736
77018,1717869531018801664
77030,1668965739552727040
77039,1741427268654886912
77045,1767467419876962560
77046,1772165319206830592
77056,1624929028992864256
77058,1746740077890265344
77061,1764773045376368896
77063,1730768970381242624
77072,1659618789284036608
77100,1777080653428965376
77114,1754251455995752704
77115,1754500796366913536
77116,1754626116608803328
77117,1756471263776932096
77119,1756652209696067840
77120,1756671591474233344
77121,1756809887349084416
77122,1756848720006521344
77123,1757158948799418880
77125,1757440102299586816
77126,1757438140556496896
77129,1758122901478547712
77130,1758116702020059392
77132,1758465754788159488
77133,1759563404505719040
77135,1762460207530000384
77136,1763324211987415296
77137,1763597410901672192
77139,1764039806198087936
77140,1764280089062281216
77143,1765326369737564416
77144,1765833217712488704
77145,1766513517417382400
77146,1766720686813282560
77147,1766754578559623168
77149,1768395109798736128
77150,1768763426912748032
77152,1769807736076980480
77155,1770065682530803968
77156,1774893270709022976
77158,1782476915716042752
77165,1694860035648528384
77170,1736625656128246016
77185,1772940155692753408
77191,1767671179505025280
77194,1653765037054480384
77201,1617027051046989824
77202,1783409419134378496
77238,1725001475527692288
77239,1671721555452207104
77240,1679485993613680640
77242,1693255851631362304
77265,1710969668998218240
77273,1728385316929556480
77274,1701159698341507072
77278,1687643331960942592
77285,1719322353770037760
77291,1745405080910585856
77303,1707391071544639744
77310,1764082071025401856
77314,1675282554872553472
77321,1782539056166867200
77325,1777022335725322752
77344,1702737685721292800
77352,1736735362729267456
77359,1769797569662566656
77364,1764316922395451392
77365,1783309623094604288
77368,1671466953800835072
77374,1689945032025899008
77388,1707811346845413888
77427,1735269516609818880
77434,1755666328835194880
77436,1717451748749795328
77438,1742919101243445504
77439,1743583253695484160
77472,1769839845894214144
77474,1775614248250757120
77481,1715119105252946176
77484,1720905381319495936
77500,1691935418269196288
77504,1631230014451511296
77505,1631285266018099200
77506,1631350601572294656
77507,1631959119891447808
77509,1642435422419668992
77511,1643141934393749504
77520,1683871071345291264
77521,1685629088998846464
77522,1692454821394092032
77523,1701955996900262400
77525,1705711201152365056
77526,1706233952086708224
77528,1739933955162309120
77529,1743282583280951296
77530,1756009782534680832
77531,1764294540066730240
77543,1776454787514372352
77555,1757726881615327488
77560,1778767455273230848
77590,1739744660598460928
77591,1737529577314885888
77608,1691695552881406208
77611,1775141272262488064
77613,1728570512823943424
77622,1627199909052006400
77628,1734367341226463488
77629,1738622967439827456
77634,1695808759413755904
77642,1711292813415997952
77654,1767139522075070720
77657,1721920572320338176
77661,1772053863291334912
77663,1755344396793348352
77681,1768578749833035776
77692,1707932197993202176
77703,1707740754112577536
77710,1718354549088436224
77717,1593678257001578496
77718,1594031477066547200
77721,1597301968208556032
77722,1601823583654715392
77734,1756112997267763712
77751,1742293436810907648
77770,1658455634684129280
77771,1659594839795593216
77772,1671810474684432384
77789,1764667119902364160
77800,1657078431853469696
77804,1772520987885437440
77811,1755740181896790272
77820,1706246944203440384
77824,1715656753541423616
77832,1759712492995932160
77836,1772031743115076096
77838,1661144227244572672
77841,1766972757655294208
77856,1754367048736468992
77863,1743250876175622400
77906,1664329372835405824
77944,1743848426524012544
77948,1724926594962063872
77958,1775445776765751552
78005,1775554085912973312
78017,1781263892561178880
78023,1779251382773575680
78039,1771265188416594176
78052,1724362654175658240
78057,1746225301539954944
78076,1711740369887785472
78092,1756359785367109888
78123,1738651439772127232
78128,1628628185704452096
78129,1631452833865252864
78143,1777401554930225664
78145,1692323727822753792
78146,1716795303544680704
78149,1691310900714909696
78151,1707567781624078592
78157,1742226647791583744
78165,1770162599973499136
78174,1711332953274380288
78182,1686973454619131904
78189,1745550219280830976
78208,1674592051973832704
78233,1719340878093857280
78256,1574118617255477248
78257,1587811461715345408
78268,1686721061449347072
78270,1761798391565107712
78291,1765199548727574784
78310,1743914551916306944
78316,1667242773945241600
78326,1782629641624424960
78330,1722773192698159104
78346,1758176532143522048
78359,1684267014624538624
78364,1777967570500321280
78365,1691137959011954688
78366,1750282674940285184
78372,1766460280752529408
78373,1758946142405152768
78397,1764012046121938944
78415,1622798524533604352
78416,1623123787079188480
78420,1754682023204007936
78425,1773686016991268864
78427,1763565676160069888
78440,1753568117404364800
78446,1736954706595872768
78452,1717552580052549888
78453,1742551641310568704
78461,1771993230608912896
78462,1710642455165440256
78485,1727063718486302720
78488,1758909297772339456
78491,1775754974997467392
78492,1777466274613731328
78522,1766607536415748352
78525,1777404639048003840
78560,1781929409437692160
78570,1689992342588006400
78582,1752370707130888192
78585,1746902557820060160
78586,1748040257939906560
78587,1748062475788976640
78588,1781219306472194304
78590,1767296652120092672
78639,1783617162059415808
78641,1611404123991064576
78675,1705560143029477632
78686,1707446992459174400
78687,1710021144726675968
78698,1694942966098338048
78709,1779854188278960384
78712,1763164515464565248
78740,1701772105744879872
78742,1763024456736206848
78748,1728091254620102656
78749,1732427058985197824
78772,1777697515187433984
78775,1760028666510364672
78781,1771652662154428416
78817,1714731900454015488
78818,1718703627626283520
78820,1720190669321359872
78822,1720179477097918976
78825,1721494230642590208
78826,1721535158392664576
78830,1722841514106102016
78831,1722891699087630848
78834,1723465331815969024
78851,1738863190593687808
78853,1759620328710353408
78857,1655481755036688384
78867,1750461110073843968
78868,1774127881586970880
78873,1710567896404161024
78874,1711964039503388928
78875,1712212859868918016
78876,1712340957876637696
78877,1755293809699590144
78884,1760057963111145984
78900,1712152896488558848
78919,1780367841390121472
78920,1711985031164420608
78930,1775255671761481728
78937,1738209338630472192
78955,1719559583587291392
78956,1720807631332266240
78961,1780584592367583488
78970,1671500030614679552
78975,1733202953824071680
78979,1716671626232610816
78980,1731846605010018560
78982,1741081785692229888
78983,1749655105303949568
78984,1723869577359048960
78985,1779292183297683456
78986,1720499983311352064
78992,1779491348443173120
79014,1669199210410024960
79022,1755417968261935360
79027,1763863791551340800
79042,1720846831775584512
79061,1775702467600113920
79069,1731440366942040320
79093,1764430236777623552
79106,1760066779362275328
79107,1726280097156448512
79112,1763949517219459328
79113,1684941638156558336
79131,1696541230803337216
79151,1694515225456742656
79162,1690154013793177600
79168,1772279669858926848
79179,1756093484623433984
79181,1759129000507834624
79182,1758959591906512896
79183,1759554650926416384
79184,1760020849485283584
79185,1760080267786797312
79186,1760138275703099648
79190,1761417775179010048
79191,1761612597877719552
79192,1762843482429825280
79198,1765222981712953600
79199,1765019553174851840
79200,1765030367881502976
79201,1765323503149137920
79202,1765712850960748800
79203,1765746386228973824
79204,1766158479126069760
79206,1766626083518972416
79210,1767632396638364160
79211,1768625240056418560
79215,1771927077757030912
79218,1774255028422762752
79221,1774911804537475328
79222,1773907531385245952
79223,1775540365824836096
79226,1776541702779802112
79227,1776618415748534528
79228,1776991930876137472
79235,1779182993170661632
79241,1779514911238066688
79242,1779477419625488640
79243,1779814801126129664
79245,1780742927775625472
79248,1781498161824956672
79250,1782420025611329792
79253,1783115505324474624
79254,1783099968007574016
79256,1783779950233035264
79257,1783787653143642368
79296,1730125966784225280
79303,1673819526562185216
79307,1779713638703755520
79311,1763392730833498368
79317,1781745759722897664
79332,1744407605647171840
79351,1712099838634971136
79355,1714361888694218752
79359,1745976865095892992
79367,1672774920919744512
79370,1677229700794679296
79376,1681565987731292160
79377,1684655957153046528
79378,1685279850649792512
79386,1689234518098792448
79389,1691055977414680576
79421,1714488328291238144
79436,1726756761179504896
79442,1728704824852861184
79471,1738056617189642496
79474,1738449521787764992
79477,1739244773519802880
79488,1744788030412529920
79500,1752726711350010112
79510,1770050349795258368
79511,1771405509096325376
79512,1770374468625629440
79514,1774746417162313984
